id_plataforma;nome_plataforma;appid
1122338852;windows;338630
1122338853;windows;338760
1122338854;windows;338800
1122338855;"windows;mac;linux";338810
1122338856;"windows;mac";338830
1122338857;windows;338890
1122338858;windows;338960
1122338859;"windows;mac";338980
1122338860;windows;339000
1122338861;windows;339040
1122338862;"windows;mac;linux";339090
1122338863;"windows;mac";339110
1122338864;"windows;mac";339120
1122338865;"windows;mac";339130
1122338866;"windows;mac;linux";339160
1122338867;"windows;mac;linux";339190
1122338868;"windows;mac";339200
1122338869;"windows;mac";339210
1122338870;windows;339230
1122338871;windows;339240
1122338872;"windows;mac;linux";339250
1122338873;"windows;mac;linux";339280
1122338874;windows;339290
1122338875;"windows;mac";339320
1122338876;windows;339340
1122338877;"windows;mac;linux";339350
1122338878;"windows;mac";339400
1122338879;"windows;mac;linux";339440
1122338880;windows;339470
1122338881;windows;339500
1122338882;"windows;mac;linux";339510
1122338883;"windows;mac;linux";339560
1122338884;"windows;mac;linux";339570
1122338885;windows;339580
1122338886;"windows;mac";339590
1122338887;"windows;mac";339600
1122338888;windows;339610
1122338889;windows;339690
1122338890;windows;339700
1122338891;"windows;linux";339710
1122338892;windows;339720
1122338893;windows;339790
1122338894;"windows;mac;linux";339800
1122338895;windows;339820
1122338896;windows;339840
1122338897;windows;339850
1122338898;windows;339910
1122338899;"windows;mac";340000
1122338900;"windows;linux";340030
1122338901;windows;340050
1122338902;"windows;mac;linux";340070
1122338903;windows;340120
1122338904;windows;340130
1122338905;"windows;mac;linux";340140
1122338906;"windows;mac;linux";340150
1122338907;windows;340170
1122338908;windows;340190
1122338909;windows;340200
1122338910;windows;340210
1122338911;"windows;linux";340220
1122338912;windows;340250
1122338913;"windows;mac";340270
1122338914;"windows;mac;linux";340280
1122338915;windows;340290
1122338916;"windows;mac;linux";340300
1122338917;"windows;mac;linux";340310
1122338918;"windows;mac";340320
1122338919;"windows;mac;linux";340330
1122338920;windows;340340
1122338921;"windows;mac;linux";340350
1122338922;"windows;mac;linux";340360
1122338923;"windows;mac";340370
1122338924;windows;340380
1122338925;windows;340400
1122338926;windows;340410
1122338927;windows;340440
1122338928;"windows;mac;linux";340450
1122338929;"windows;mac;linux";340460
1122338930;"windows;mac;linux";340470
1122338931;windows;340480
1122338932;windows;340490
1122338933;windows;340500
1122338934;"windows;mac;linux";340520
1122338935;windows;340540
1122338936;windows;340560
1122338937;windows;340570
1122338938;windows;340580
1122338939;"windows;mac;linux";340600
1122338940;"windows;mac;linux";340630
1122338941;"windows;mac;linux";340680
1122338942;"windows;mac;linux";340700
1122338943;"windows;mac";340720
1122338944;"windows;mac;linux";340730
1122338945;"windows;mac;linux";340750
1122338946;"windows;mac";340770
1122338947;"windows;mac;linux";340800
1122338948;windows;340810
1122338949;"windows;linux";340830
1122338950;windows;340840
1122338951;windows;340860
1122338952;"windows;linux";340880
1122338953;"windows;linux";340920
1122338954;"windows;mac";340950
1122338955;windows;340960
1122338956;windows;340990
1122338957;"windows;mac";341000
1122338958;windows;341010
1122338959;"windows;mac";341020
1122338960;"windows;mac";341030
1122338961;"windows;mac";341040
1122338962;windows;341060
1122338963;windows;341070
1122338964;windows;341080
1122338965;"windows;mac;linux";341090
1122338966;"windows;mac";341120
1122338967;"windows;mac;linux";341150
1122338968;windows;341160
1122338969;"windows;mac";341260
1122338970;windows;341270
1122338971;"windows;mac;linux";341290
1122338972;windows;341310
1122338973;"windows;mac;linux";341360
1122338974;windows;341380
1122338975;"windows;linux";341390
1122338976;windows;341440
1122338977;windows;341460
1122338978;"windows;mac";341470
1122338979;windows;341490
1122338980;windows;341500
1122338981;windows;341510
1122338982;"windows;linux";341530
1122338983;windows;341540
1122338984;windows;341550
1122338985;windows;341570
1122338986;"windows;mac";341640
1122338987;"windows;mac";341660
1122338988;windows;341680
1122338989;"windows;mac;linux";341690
1122338990;windows;341700
1122338991;"windows;mac;linux";341710
1122338992;"windows;mac;linux";341720
1122338993;"windows;mac";341730
1122338994;"windows;mac;linux";341750
1122338995;"windows;mac";341760
1122338996;windows;341770
1122338997;windows;341780
1122338998;"windows;mac;linux";341800
1122338999;"windows;mac;linux";341820
1122339000;"windows;mac;linux";341860
1122339001;windows;341870
1122339002;windows;341890
1122339003;windows;341910
1122339004;"windows;mac;linux";341930
1122339005;"windows;linux";341940
1122339006;"windows;mac;linux";341950
1122339007;windows;341980
1122339008;"windows;mac";342020
1122339009;windows;342090
1122339010;"windows;mac";342100
1122339011;windows;342130
1122339012;windows;342150
1122339013;windows;342180
1122339014;windows;342190
1122339015;windows;342200
1122339016;windows;342230
1122339017;windows;342240
1122339018;windows;342250
1122339019;"windows;mac";342260
1122339020;"windows;mac";342300
1122339021;"windows;mac;linux";342310
1122339022;windows;342350
1122339023;windows;342360
1122339024;"windows;mac;linux";342380
1122339025;"windows;mac;linux";342450
1122339026;"windows;mac;linux";342480
1122339027;"windows;mac;linux";342490
1122339028;windows;342500
1122339029;windows;342510
1122339030;windows;342520
1122339031;"windows;mac;linux";342530
1122339032;"windows;linux";342540
1122339033;windows;342550
1122339034;"windows;mac;linux";342560
1122339035;windows;342570
1122339036;"windows;mac;linux";342580
1122339037;"windows;mac;linux";342610
1122339038;"windows;mac";342620
1122339039;"windows;mac";342630
1122339040;windows;342640
1122339041;windows;342650
1122339042;"windows;mac;linux";342660
1122339043;windows;342740
1122339044;windows;342860
1122339045;windows;342870
1122339046;"windows;mac";342890
1122339047;windows;342910
1122339048;windows;342920
1122339049;"windows;mac;linux";342940
1122339050;windows;342970
1122339051;"windows;mac;linux";342980
1122339052;windows;342990
1122339053;windows;343000
1122339054;windows;343020
1122339055;windows;343070
1122339056;"windows;mac";343090
1122339057;windows;343100
1122339058;"windows;mac;linux";343120
1122339059;windows;343140
1122339060;windows;343150
1122339061;"windows;mac";343170
1122339062;"windows;mac;linux";343180
1122339063;windows;343250
1122339064;"windows;mac;linux";343270
1122339065;"windows;mac;linux";343280
1122339066;"windows;mac;linux";343320
1122339067;windows;343340
1122339068;"windows;mac";343360
1122339069;"windows;mac;linux";343370
1122339070;"windows;mac";343390
1122339071;"windows;mac;linux";343410
1122339072;windows;343430
1122339073;"windows;mac;linux";343440
1122339074;windows;343560
1122339075;windows;343570
1122339076;windows;343630
1122339077;"windows;linux";343690
1122339078;windows;343710
1122339079;"windows;mac;linux";343740
1122339080;"windows;mac";343750
1122339081;"windows;mac;linux";343770
1122339082;"windows;mac";343800
1122339083;"windows;mac";343810
1122339084;"windows;mac";343820
1122339085;"windows;mac";343830
1122339086;windows;343840
1122339087;"windows;mac;linux";343860
1122339088;"windows;mac";343930
1122339089;windows;344030
1122339090;windows;344040
1122339091;"windows;mac;linux";344100
1122339092;windows;344130
1122339093;windows;344160
1122339094;windows;344190
1122339095;"windows;mac";344220
1122339096;windows;344230
1122339097;"windows;mac;linux";344240
1122339098;windows;344260
1122339099;windows;344270
1122339100;windows;344300
1122339101;windows;344340
1122339102;windows;344410
1122339103;windows;344440
1122339104;windows;344480
1122339105;"windows;mac;linux";344500
1122339106;windows;344630
1122339107;"windows;mac;linux";344740
1122339108;windows;344760
1122339109;"windows;mac;linux";344770
1122339110;windows;344800
1122339111;windows;344810
1122339112;windows;344820
1122339113;"windows;mac;linux";344840
1122339114;"windows;mac;linux";344850
1122339115;"windows;mac";344860
1122339116;"windows;mac;linux";344880
1122339117;windows;344890
1122339118;windows;344900
1122339119;"windows;mac;linux";344910
1122339120;windows;344960
1122339121;windows;345010
1122339122;"windows;mac";345020
1122339123;windows;345030
1122339124;windows;345060
1122339125;windows;345080
1122339126;"windows;mac";345090
1122339127;windows;345120
1122339128;windows;345130
1122339129;"windows;mac;linux";345140
1122339130;"windows;mac;linux";345180
1122339131;"windows;mac";345200
1122339132;"windows;mac";345220
1122339133;windows;345230
1122339134;windows;345240
1122339135;windows;345260
1122339136;windows;345280
1122339137;windows;345290
1122339138;windows;345330
1122339139;"windows;linux";345340
1122339140;windows;345350
1122339141;windows;345390
1122339142;windows;345430
1122339143;"windows;mac;linux";345440
1122339144;"windows;mac";345460
1122339145;"windows;mac;linux";345480
1122339146;windows;345540
1122339147;windows;345580
1122339148;windows;345610
1122339149;windows;345620
1122339150;windows;345630
1122339151;"windows;mac;linux";345640
1122339152;"windows;mac;linux";345650
1122339153;windows;345660
1122339154;"windows;mac;linux";345690
1122339155;"windows;mac;linux";345700
1122339156;windows;345710
1122339157;"windows;mac;linux";345750
1122339158;windows;345820
1122339159;"windows;linux";345860
1122339160;windows;345920
1122339161;"windows;mac";345990
1122339162;"windows;mac;linux";346010
1122339163;"windows;mac;linux";346040
1122339164;windows;346060
1122339165;"windows;mac;linux";346080
1122339166;"windows;mac;linux";346090
1122339167;"windows;mac;linux";346110
1122339168;windows;346120
1122339169;"windows;mac;linux";346130
1122339170;windows;346140
1122339171;"windows;linux";346150
1122339172;windows;346160
1122339173;"windows;mac";346180
1122339174;"windows;mac;linux";346200
1122339175;windows;346210
1122339176;windows;346240
1122339177;"windows;mac";346250
1122339178;"windows;mac";346300
1122339179;"windows;mac;linux";346330
1122339180;windows;346340
1122339181;"windows;mac;linux";346420
1122339182;"windows;mac;linux";346430
1122339183;"windows;mac";346440
1122339184;windows;346450
1122339185;"windows;mac;linux";346460
1122339186;"windows;mac";346470
1122339187;windows;346490
1122339188;windows;346500
1122339189;windows;346550
1122339190;"windows;mac;linux";346560
1122339191;windows;346610
1122339192;windows;346630
1122339193;windows;346650
1122339194;"windows;mac";346670
1122339195;windows;346730
1122339196;windows;346750
1122339197;windows;346760
1122339198;windows;346770
1122339199;windows;346780
1122339200;windows;346800
1122339201;"windows;mac";346810
1122339202;windows;346830
1122339203;windows;346850
1122339204;"windows;mac;linux";346900
1122339205;windows;346920
1122339206;"windows;mac;linux";346940
1122339207;windows;346950
1122339208;"windows;mac;linux";346970
1122339209;"windows;mac;linux";347000
1122339210;"windows;mac";347030
1122339211;"windows;mac";347040
1122339212;windows;347050
1122339213;windows;347060
1122339214;windows;347080
1122339215;"windows;mac;linux";347160
1122339216;windows;347170
1122339217;"windows;mac;linux";347230
1122339218;"windows;mac;linux";347240
1122339219;"windows;linux";347250
1122339220;"windows;mac;linux";347260
1122339221;"windows;linux";347270
1122339222;"windows;mac;linux";347280
1122339223;"windows;linux";347290
1122339224;"windows;mac;linux";347330
1122339225;windows;347400
1122339226;"windows;mac;linux";347430
1122339227;windows;347440
1122339228;"windows;mac;linux";347480
1122339229;"windows;mac";347510
1122339230;windows;347520
1122339231;windows;347560
1122339232;windows;347580
1122339233;"windows;mac";347590
1122339234;windows;347600
1122339235;windows;347610
1122339236;windows;347620
1122339237;windows;347660
1122339238;windows;347670
1122339239;windows;347690
1122339240;"windows;mac;linux";347710
1122339241;windows;347720
1122339242;windows;347730
1122339243;windows;347790
1122339244;"windows;mac;linux";347820
1122339245;windows;347830
1122339246;windows;347930
1122339247;windows;347940
1122339248;"windows;mac";347950
1122339249;windows;348000
1122339250;"windows;mac;linux";348020
1122339251;windows;348160
1122339252;"windows;mac;linux";348180
1122339253;windows;348200
1122339254;windows;348240
1122339255;windows;348250
1122339256;"windows;mac;linux";348270
1122339257;windows;348280
1122339258;"windows;mac";348290
